id,statement,response,evalScore,bleu,nextSentence,internalRepetition,partnerRepetition,externalRepetition,responseType,shortSafe
1160,I'm four,yes i m   what do you do  ,1.0,0,0,0.1,0.0,0.0,Statement,1
1160,i like to look at blocks and sing about letters.,when i look at my blocks i like to sing about the letters  ,1.0,0.693,1,0.1,0.4,0.2,Statement,1
1160,when i grow up i want to be a dog.,i do   but i want to be a dog when i grow up  ,1.0,0.846,1,0.2,0.9,0.3,Statement,1
1160,why?,i read so much today,1.0,0,0,0.0,0.0,0.0,Statement,1
1162,hi,"that's cool , i am a nurse , i am a nurse",1.0,0,0,0.4,0.0,0.0,nAnswer,1
1162,i've a pet fish.,"i like to read , and i also like to read",1.0,0,1,0.4,0.0,0.0,Statement,1
1162,i turned 18 years old yesterday.,"that is cool , i am a huge fan of swimming , but i like to watch it .",1.0,0.143,1,0.1,0.0,0.0,Statement,1
1162,how old are you?,"that's cool , i am a nurse , and i am a nurse , so i do not have time for that .",1.0,0,0,0.3,0.0,0.0,Reject,1
1163,and i enjoy coloring books,i do not really have a favorite   what about favorite color  ,4.0,0.174,1,0.1,0.0,0.0,Reject,1
1163,i like the color black,my favorite color is black  ,4.0,0.316,1,0.0,0.0,0.0,yAnswer,1
1163,do you like dogs,i love to go for walks with them and my dog  ,4.0,0,1,0.0,0.0,0.0,Emphasis,1
1163,i have a german shepherd dog,do you like dogs   i have a german shepherd,4.0,0.726,1,0.0,0.8,0.4,ynQuestion,1
1163,hey that is great we have the same breed,what kind of a breed is she  ,4.0,0.197,1,0.0,0.0,0.0,whQuestion,1
1163,i have a german shepherd dog,do you like dogs   i have a german shepherd,4.0,0.726,1,0.0,0.8,0.4,ynQuestion,1
1163,i live in a rural farming community,following in the family footsteps   very cool   do you have any pets  ,4.0,0.166,1,0.0,0.0,0.0,ynQuestion,1
1163,where do you live,and where do you live  ,4.0,0.88,1,0.0,1.0,0.1,whQuestion,1
1163,i  asked you first,what do you do for a living  ,4.0,0.221,0,0.1,0.0,0.0,whQuestion,1
1163,currently talking with bots,those are good cars too,4.0,0,0,0.0,0.0,0.0,Statement,1
1163,yeah man they are great  cars,yes   just ask if they like cars  ,4.0,0.263,1,0.0,0.0,0.0,Statement,1
1163,do you like cars,what kind of car  ,4.0,0,1,0.0,0.0,0.0,whQuestion,1
1163,talking bot cars,those are good cars too,4.0,0.266,1,0.0,0.0,0.0,Statement,1
1164,What's the best way to cook fish?,do you cook a lot of fish,3.0,0.263,1,0.0,0.0,0.0,Emphasis,1
1164,No. I don't cook,no   i like to cook  ,3.0,0.622,1,0.0,0.3,0.2,Statement,1
1164,What do you like to cook?,yes   what do you like to cook  ,3.0,0.919,1,0.0,1.0,0.4,whQuestion,1
1164,"I don't cook, I told you",no   i like to post about food i cook,3.0,0.254,1,0.1,0.0,0.1,nAnswer,1
1164,Where do you post them?,nice   what do you post  ,3.0,0.74,1,0.0,0.5,0.1,whQuestion,1
1164,I post about my life. My work... I post pictures from the bookstores a lot. That's where I work,nice   what do you post  ,3.0,0.016,1,0.0,0.0,0.1,whQuestion,1
1164,Selfies of me,yes i did   what do you like most about spiderman  ,3.0,0,0,0.0,0.0,0.1,whQuestion,1
1164,I don't care about Spiderman,do you cook a lot of fish,3.0,0,0,0.0,0.0,0.1,Emphasis,1
1164,I told you I don't cook,no   i like to post about food i cook,3.0,0.254,1,0.1,0.0,0.1,nAnswer,1
1164,I know. You told me,comics are lovely   i think  ,3.0,0.266,0,0.0,0.0,0.0,Statement,1
1164,I guess...,yes i think i m,3.0,0.266,0,0.2,0.0,0.0,yAnswer,1
1164,You're what?,yes i did   what do you like most about spiderman  ,3.0,0.183,0,0.0,0.0,0.1,whQuestion,1
1164,"I don't care about Spiderman, I told you",awesome   i love to cook all types of fish  ,3.0,0.193,0,0.0,0.0,0.0,Emphasis,1
1164,Nice,yes i did   what do you like most about spiderman  ,3.0,0,0,0.0,0.0,0.1,whQuestion,1
1166,Do you live with your grandpa?,I do not know how to go to school.,1.0,0.193,1,0.1,0.0,0.0,Statement,1
1167,really?,i am not a fan of jazz   i like rock,1.0,0,1,0.1,0.0,0.0,Statement,1
1168,hi,/start,1.0,0,0,0.0,0.0,0.0,Statement,1
1168,hi,"i like to sing , and i also like to sing , and you ?",1.0,0,1,0.4,0.0,0.0,Statement,1
1168,i am retired and living the great life. how old are you?,"that's cool , i am in the 3rd grade , i am a teacher , and you ?",1.0,0.407,1,0.1,0.1,0.1,nAnswer,1
1168,I'm and old man and i have amazing children and grandchildren. what is your favorite color?,"i like to sing , and i also like to sing , and you ?",1.0,0.278,1,0.4,0.1,0.0,Statement,1
1168,i can sew my own clothes so i never get bored. have you ever seen the rain?,"i like to sing , and i also like to sing , and you ?",1.0,0.144,1,0.4,0.0,0.0,Statement,1
1168,i had cancer but its gone now. have you seen it?,"that's cool , i am in the 3rd grade , i am a teacher , and you ?",1.0,0.182,0,0.1,0.0,0.0,nAnswer,1
1170,hi,/start,3.0,0,0,0.0,0.0,0.0,Statement,1
1170,hey,"i play cards , but i also have a few favorites , and i am not much of a sport .",3.0,0,0,0.2,0.0,0.0,nAnswer,1
1170,i'm a descendant of christopher columbus,"i like to go to the gym , and watch movies , you ?",3.0,0,1,0.1,0.0,0.0,Statement,1
1170,this chat is being too random,"that's awesome , i am also in college , and i am a teacher , and you ?",3.0,0,0,0.2,0.0,0.0,Clarify,1
1170,i am an art major in college,hi,3.0,0,1,0.0,0.0,0.0,Greet,0
1170,are you drunk,hi,3.0,0,1,0.0,0.0,0.0,Greet,1
1170,i see,"i like to go to the gym , and watch movies , you ?",3.0,0.174,1,0.1,0.0,0.0,Statement,1
1170,i love to cook paella,hey,3.0,0,0,0.0,0.0,0.0,Greet,0
1170,you have problems man,hey,3.0,0,0,0.0,0.0,0.0,Greet,0
1170,do you have a favorite food,"i am a homebody , and i like to watch movies , and you ?",3.0,0.197,1,0.2,0.0,0.0,Statement,1
1170,meh,"i like to go to the gym , and watch movies , you ?",3.0,0,0,0.1,0.0,0.0,Statement,1
1171,I don't like it,I am only 19 so i am only 26,1.0,0.193,0,0.3,0.0,0.0,Clarify,1
1171,hey there i'm 23 and i love food.,I am only 26 so i am only 26,1.0,0.193,1,0.4,0.0,0.0,Statement,1
1171,do you like to travel?,"I do, i love to travel. i love to travel.",1.0,0.427,1,0.5,0.2,0.1,Statement,1
1171,i also like to cook but i'm not very good at it.,I am only 26 so i can not wait to go to school,1.0,0.209,1,0.2,0.0,0.0,nAnswer,1
1172,fine thankS,Far out.. don't mention it.,2.0,0,0,0.0,0.0,0.0,Reject,1
1172,which music do you listen?,I think that answer is: aunt helped me escape,2.0,0,0,0.0,0.0,0.0,Clarify,1
1172,who do you listen?,I'd like to say that correct answer is: aunt,2.0,0,0,0.0,0.0,0.0,Reject,1
1172,what did aunt do?,It seems that correct answer is: helped me escape,2.0,0,0,0.0,0.0,0.0,Statement,1
1172,where did you escape from,I think it was in san francisco.,2.0,0,0,0.0,0.0,0.0,Statement,1
1172,where do you live now?,I don't know.,2.0,0,1,0.0,0.0,0.0,Statement,0
1172,do you have a relationship?,I do not. i was born in the usa.,2.0,0.193,1,0.1,0.0,0.0,nAnswer,1
1172,do you have a cat?,I do not. i was born in the usa,2.0,0.193,1,0.1,0.0,0.0,nAnswer,1
1172,do you drive car?,I do not. i drive a toyota.,2.0,0.263,1,0.1,0.0,0.0,Reject,1
1172,what do you do for living?,"I am a stay at home mom, i am a very sad person",2.0,0,1,0.2,0.0,0.0,Clarify,1
1172,why are you sad,Depression is not a sensation that i can really experience.,2.0,0,1,0.0,0.0,0.0,nAnswer,1
1172,what do you like to do in your spare time?,I like to read and play with my grandma.,2.0,0.365,1,0.0,0.1,0.0,Statement,1
1172,do you have children?,Yes.,2.0,0,1,0.0,0.0,0.0,yAnswer,0
1172,do you have a cat?,I do not. i was born in the usa,2.0,0.193,1,0.1,0.0,0.0,nAnswer,1
1172,do you have a dog?,I do not. i am a big fan of dogs.,2.0,0.217,1,0.1,0.0,0.0,nAnswer,1
1173,I'm a student too. An art student,I am studying to be a teacher.,4.0,0.221,1,0.0,0.0,0.0,Statement,1
1173,That's good.,I'm sure he's a good guy.,4.0,0.24,1,0.0,0.0,0.0,nAnswer,1
1173,Who is? Columbus?,"Come on, get in there.",4.0,0,0,0.0,0.0,0.0,Statement,1
1173,Get in where?,I'll get you a gun.,4.0,0.266,1,0.0,0.0,0.0,Emphasis,1
1173,I don't want a gun,I am a college student. i am studying to be a teacher.,4.0,0.197,0,0.2,0.0,0.0,Clarify,1
1173,I'm in college too.,"I am in college, studying to be a teacher.",4.0,0.408,1,0.0,0.3,0.0,ynQuestion,1
1173,I know. You told me,"I am a student, so i can speak french.",4.0,0.193,1,0.1,0.0,0.0,ynQuestion,1
1173,I speak a little French. I go to Europe twice a year. I love France,"I speak french, i speak french.",4.0,0.16,1,0.5,0.1,0.0,Clarify,1
1173,I know you do.,But i don't want to be a fisherman.,4.0,0.206,1,0.0,0.0,0.0,Statement,1
1173,Why not?,I don't know.,4.0,0,0,0.0,0.0,0.0,Statement,1
1173,"Speaking about fish, I love fish and chips. Do you?",I do not. i am a student.,4.0,0.171,0,0.1,0.0,0.0,Reject,1
1173,Students can love fish and chips,Are you a man or woman?,4.0,0,0,0.0,0.0,0.0,ynQuestion,1
1173,I'm a man.,I'm not even hungry.,4.0,0.302,1,0.0,0.0,0.0,nAnswer,1
1173,"If you are, I could cook paella for you","I am a student, studying to be a teacher.",4.0,0.193,1,0.1,0.0,0.0,Continuer,1
1174,hi,"Hi, I am doing great. How are you?",5.0,0.206,1,0.0,0.0,0.0,whQuestion,1
1174,i am good and pregnant,I am sorry to hear that.,5.0,0.508,1,0.0,0.2,0.2,Statement,1
1174,yeah me too i don't know whose child is this in my belly,I have a son and I love to eat them,5.0,0.135,1,0.1,0.0,0.0,nAnswer,1
1174,yeah that is the proper way to take care of children,😄,5.0,0,1,0.0,0.0,0.0,Statement,0
1174,are you a professional child eater,I do not have any kids.,5.0,0,1,0.0,0.0,0.0,ynQuestion,1
1174,what is your favorite movie kind,😉,5.0,0,0,0.0,0.0,0.0,Statement,0
1174,my favorite kind of movie is a documentary,I like movies too. I like movies.,5.0,0,1,0.4,0.0,0.0,Statement,1
1174,that is cool,😃,5.0,0,0,0.0,0.0,0.0,Statement,1
1174,good chat man,I am doing good. What do you do for work?,5.0,0.183,0,0.1,0.0,0.0,whQuestion,1
1175,hi!,"i am not a vegetarian , but my diet is low .",5.0,0,1,0.0,0.0,0.0,Statement,1
1175,I'm doing well,How is that? I am overweight .,5.0,0,1,0.0,0.0,0.0,Statement,1
1175,you?,I am a student. What do you do ?,5.0,0.206,0,0.1,0.0,0.0,ynQuestion,1
1175,I'm CEO,I am not impressed. My 3 kids are married. Are you an economics major ?,5.0,0,0,0.1,0.0,0.0,Clarify,1
1175,yes,that is cool . i am a student .,5.0,0,0,0.0,0.0,0.0,Statement,1
1175,"nice, what do you study?",I am studying to be a chartered financial analyst .,5.0,0,1,0.0,0.0,0.0,Statement,1
1175,what does it means?,I am a psychology major. What about you ?,5.0,0.206,0,0.0,0.0,0.0,Statement,1
1175,CTO,I am a very experienced college graduate .,5.0,0,0,0.0,0.0,0.0,Emphasis,1
1175,which college did you graduate ?,I graduated high college in the fall and the middle of the country,5.0,0.159,1,0.2,0.0,0.0,Clarify,1
1175,which country?,I like country music .,5.0,0.302,1,0.0,0.0,0.0,Statement,1
1175,for example?,I am not sure what that is .,5.0,0,0,0.0,0.0,0.0,Statement,1
1175,which music do you like?,I like all kinds. What about you ?,5.0,0.263,1,0.0,0.0,0.0,whQuestion,1
1175,RAP,Rap is my favorite .,5.0,0.302,1,0.0,0.0,0.0,Statement,1
1176,Hi),i like shopping.,3.0,0,1,0.0,0.0,0.0,Statement,1
1176,Me too) what do you like to shop?,"that's cool , i am sorry to hear that",3.0,0.206,0,0.0,0.0,0.0,Statement,1
1176,Do you study somewhere?,"i like to shop , but i am not sure if i could buy a pair of shoes .",3.0,0,1,0.1,0.0,0.2,Clarify,1
1176,Why?,"i am a homebody , and i like to shop .",3.0,0,1,0.1,0.0,0.2,Statement,1
1176,Is it because of finance?,"i am sorry , i am sorry , i am sorry , i am sorry , you are not able to be able to see them .",3.0,0,0,0.5,0.0,0.0,Statement,1
1176,Why are you sorry?,"i like to shop , but i am not sure if i ever get a chance .",3.0,0,0,0.1,0.0,0.1,Continuer,1
1176,Shops are too far? Or what’s the reason?,"i am a homebody , and i like to shop .",3.0,0,1,0.1,0.0,0.1,Statement,1
1181,Hi),"that's awesome , i am old , i am 10 years old",2.0,0,0,0.3,0.0,0.0,Clarify,1
1181,How are you?,"i am sorry , i am sorry , i am sorry , i am sorry , i am sorry , you are not young , you are smart , you are smart , you ?",2.0,0.132,0,0.7,0.0,0.0,Reject,1
1181,I’m still young) why are you sorry?,"i am sorry , i am sorry , i am sorry , i am sorry , you are not able to be able to see them .",2.0,0.16,1,0.5,0.0,0.0,Statement,1
1181,To see whom?,"that's cool , i am in the olympics , and i am a pilot , so i am not sure .",2.0,0,0,0.2,0.0,0.0,Statement,1
1181,Which sport?,"i am sorry , i am sorry , i am sorry , i am sorry , you are not able to be able to see them , you are in the olympics , you ?",2.0,0,1,0.5,0.0,0.1,Statement,1
1181,"No, me not, I’m not in the olympics.","i am sorry , i am sorry , i am sorry , you are not able to be able to see them , you are in the olympics , you ?",2.0,0.34,1,0.4,0.3,0.1,Statement,1
1181,Why are you sorry?,"that's cool , i am in the olympics , and i am a pilot , so i am not sure .",2.0,0,0,0.2,0.0,0.1,Statement,1
1182,what is your favorite food?,I like to cook pasta and i love to cook,2.0,0,1,0.3,0.0,0.0,Statement,1
1182,do you like drinking alcohol?,I think that correct answer is: cook paella,2.0,0,1,0.0,0.0,0.0,Statement,1
1182,what is your favorite movie?,I like the old ones. i like the old ones.,2.0,0,1,0.5,0.0,0.0,Statement,1
1182,do you like sports?,"I do, i like to go to the gym and play sports",2.0,0.218,1,0.2,0.0,0.0,Statement,1
1182,do you like shopping,What is not to like about shopping?,2.0,0.263,1,0.0,0.0,0.1,whQuestion,1
1182,what do you like to buy?,I like to go to the mall and buy a lot of things,2.0,0.372,1,0.1,0.2,0.0,Statement,1
1182,which music do you listen?,I'd like to say that correct answer is: fish and chips,2.0,0,0,0.0,0.0,0.0,Reject,1
1182,who do you listen?,I'd like to say that true answer is: cook paella,2.0,0,0,0.0,0.0,0.0,Reject,1
1182,do you have a cat?,I do not have any pets. i have a cat and a cat.,2.0,0.476,1,0.3,0.5,0.0,Statement,1
1182,are you professional at something?,"No, no.",2.0,0,1,0.5,0.0,0.0,Statement,0
1182,do you drive?,Yes.,2.0,0,1,0.0,0.0,0.0,yAnswer,1
1182,what do you drive?,"I drive a truck, i love it",2.0,0.221,1,0.1,0.0,0.0,nAnswer,1
1182,where did you born?,I'd like to say that true answer is: christopher columbus,2.0,0,1,0.0,0.0,0.0,Reject,1
1182,where do you live now?,I don't know.,2.0,0,1,0.0,0.0,0.0,Statement,0
1182,do you like sports?,"I do, i like to go to the gym and play sports",2.0,0.218,1,0.2,0.0,0.0,Statement,1
1182,what do you like to do in your spare time,I like to go to the gym and listen to my favorite thing to cook,2.0,0.312,1,0.2,0.1,0.0,Statement,1
1184,I remember when Spiderman first came out,i am a little tired from work,3.0,0.221,0,0.0,0.0,0.0,nAnswer,1
1184,"Dear, you have not worked as much as I did","i am not sure , i am not sure if i ever eat it",3.0,0.189,0,0.4,0.0,0.0,Statement,1
1184,Eat what?,"i am a chef , i love cooking",3.0,0,0,0.1,0.0,0.0,Statement,1
1184,What do you usually cook?,I remember when Spiderman first came out,3.0,0,0,0.0,0.0,0.3,Clarify,1
1184,I do too,"i like to go fishing , and i am a loner , you ?",3.0,0.174,1,0.1,0.0,0.0,Statement,1
1184,I'm a loner too. Not by choice. I'm 100 years old. No one is around me anymore,"i am a teacher , and i am a teacher , and you ?",3.0,0.101,1,0.5,0.0,0.0,Statement,1
1184,I was a teacher,"i like to eat , i am a sucker for pasta , and you ?",3.0,0.197,0,0.1,0.0,0.0,Statement,1
1184,I love pasta too.,"i like to cook , but i also like to eat healthy , you ?",3.0,0.166,1,0.2,0.0,0.0,Statement,1
1184,I only eat healthy. That's why I feel young and will love forever,"that's cool , i am a teacher , and i am a teacher , and you ?",3.0,0.225,1,0.4,0.0,0.0,Statement,1
1184,I'm not working,"i am sorry , i am sorry , i am sorry .",3.0,0,0,0.7,0.0,0.0,Statement,1
1184,I'm retired,"that's cool , i am a teacher , and i am a teacher , and you ?",3.0,0,1,0.4,0.0,0.0,Statement,1
1184,I told you I'm retired,"i love to cook , but i also have a green thumb , you ?",3.0,0.197,0,0.1,0.0,0.0,Clarify,1
1184,I don't garden. I do love to drink and dance in the moonlight.,"i am sure you are . i am a general in general , and you ?",3.0,0.225,0,0.3,0.0,0.0,Statement,1
1184,General of what?,"i see , you are a teacher , i am a teacher , and you ?",3.0,0,0,0.3,0.0,0.0,Statement,1
1185,yeah i like the things that include sugar.i like to eat chocolate candy,/start,3.0,0,1,0.0,0.0,0.0,Statement,0
1185,i like to talk but people have a hard time understanding,"i play with my brother , he is a detective , and he plays the clarinet",3.0,0.182,1,0.1,0.0,0.0,nAnswer,1
1185,how old is your brother,"i like bagels , they are my favorite , and i am a fan of beer .",3.0,0,0,0.1,0.0,0.1,Clarify,1
1185,that is not what i am asking,"i am a fan of duty , but i am not sure if i ever played",3.0,0.346,0,0.2,0.2,0.0,nAnswer,1
1185,call of duty?,"i am a nerd , and i am a nerd , so i do not have much time to watch",3.0,0,0,0.3,0.0,0.0,Reject,1
1185,you know what when i grow up i want to be a dog,"i like to watch movies , and they are my favorite , you ?",3.0,0.191,1,0.0,0.0,0.1,Statement,1
1185,or maybe a giraffe,"i am a fan of duty , but i am not much of a nerd , either .",3.0,0.148,0,0.3,0.0,0.0,nAnswer,1
1185,lol,yeah i like the things that include sugar.i like to eat chocolate candy,3.0,0,0,0.1,0.0,0.2,Clarify,1
1185,dude stop,"i like chocolate too , but i am not a fan of chocolate .",3.0,0,0,0.2,0.0,0.1,nAnswer,1
1186,Hello! Are you here?,"I am doing great, how are you?😉",1.0,0.467,1,0.0,0.3,0.3,whQuestion,1
1186,I`m fine! I`m going to hike tomorrow. Would you come with me?,I would love to. I love to hike.😄,1.0,0.292,1,0.4,0.1,0.1,Statement,1
1186,Wonderful! I`ll phone you about 10 am. I will take my black lab with us.,I love labs. Do you have any pets?,1.0,0.102,1,0.0,0.0,0.0,ynQuestion,1
1186,"Yes, I have black lab named trooper. Do you have any pets?",I have a dog. Do you have any pets?,1.0,0.598,1,0.1,0.5,0.1,ynQuestion,1
1186,"Yes, I have black lab named trooper. We like to walk together in the parks. Where are you from?",I love the lab. I love the nature.,1.0,0.068,1,0.4,0.0,0.0,Statement,1
1190,Hi there. No i don't have any pets. I am high maintenance. What do you do for fun?,i had a dog   i only like to travel to canada   been there <num> times,1.0,0.159,1,0.1,0.0,0.0,Clarify,1
1190,i love spending money. Do you have moneys i can spend?,that is a lot of money   what do you spend it on  ,1.0,0.417,1,0.0,0.1,0.1,Emphasis,1
